Invoice_no_json,Client_name_json,Seller_name_json,Item_desc_json,Quantity_json,Total_price_json,Item_desc_clean_json,Matched_Item_desc,File Name,Invoice_no_ocr,Client_name_ocr,Seller_name_ocr,Item_desc_ocr,Quantity,Total_price,Item_desc_clean_ocr,Quantity_diff,Quantity_error_pct,Total_price_diff,Total_price_error_pct,Total_price_label
69649998,"Jackson, Gomez and Dillon","Palmer, Jordan and Shannon",Jams World Hawaiian Dress\nRayon sz.L,1.0,65.0,jams world hawaiian dressnrayon szl,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,0.0,0.0,26.0,40.0,1
55735711,Mathis-Berry,"Reese, Henderson and Pollard",6'x3' Marble Dining Table Hakik Pietradura Inlay Room Outdoor Mosaic Decor H3143,5.0,47470.06,6x3 marble dining table hakik pietradura inlay room outdoor mosaic decor h3143,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,4.0,80.0,47431.06,99.9178429519575,1
99763738,"Franklin, Alexander and Ford",Wheeler-Dawson,Joma Youth Boys Gol 205 Piso Multitaco Soccer Cleats 2.5 White Blue Yellow NEW,5.0,109.94,joma youth boys gol 205 piso multitaco soccer cleats 25 white blue yellow new,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,4.0,80.0,70.94,64.52610514826269,1
99763738,"Franklin, Alexander and Ford",Wheeler-Dawson,Reebok Kids Boys Blue Sneakers Shoes US 11 No Laces,2.0,11.0,reebok kids boys blue sneakers shoes us 11 no laces,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,-2.0,100.0,-99.0,900.0,1
99763738,"Franklin, Alexander and Ford",Wheeler-Dawson,Adult Girl Version Hermione Granger Cosplay Costume Gryffindor Kid size In Stock,4.0,282.3,adult girl version hermione granger cosplay costume gryffindor kid size in stock,95 stemware rack display kitchen,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,95 Stemware Rack Display Kitchen,1.0,46.55,95 stemware rack display kitchen,3.0,75.0,235.75,83.51044987601843,1
77939527,Russo-Sexton,Moore Group,The Heart of Rock & Soul by Dave Marsh,5.0,24.7,the heart of rock  soul by dave marsh,95 stemware rack display kitchen,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,95 Stemware Rack Display Kitchen,1.0,46.55,95 stemware rack display kitchen,4.0,80.0,-21.849999999999998,88.46153846153845,1
77939527,Russo-Sexton,Moore Group,"Warman's Star Wars Field Guide by Wells, Stuart W., III",2.0,12.69,warmans star wars field guide by wells stuart w iii,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,1.0,50.0,-26.310000000000002,207.32860520094567,1
77939527,Russo-Sexton,Moore Group,The Home Stretch,1.0,5.92,the home stretch,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,0.0,0.0,-9.48,160.13513513513516,1
77939527,Russo-Sexton,Moore Group,SCOTTISH FOLKLORE LEGENDS - 180 RARE BOOKS ON DVD - SCOTLAND HISTORY MYTHOLOGY 5,1.0,12.04,scottish folklore legends  180 rare books on dvd  scotland history mythology 5,95 stemware rack display kitchen,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,95 Stemware Rack Display Kitchen,1.0,46.55,95 stemware rack display kitchen,0.0,0.0,-34.51,286.6279069767442,1
77939527,Russo-Sexton,Moore Group,Entertaining,5.0,24.7,entertaining,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,4.0,80.0,-14.3,57.89473684210527,1
77939527,Russo-Sexton,Moore Group,Christmas Cupcake Murder: A Festive & Delicious Ch... by Joanne Fluke (P.D.F),2.0,6.58,christmas cupcake murder a festive  delicious ch by joanne fluke pdf,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,1.0,50.0,-15.42,234.34650455927053,1
77939527,Russo-Sexton,Moore Group,Introduction to Thematic Cartography,3.0,29.67,introduction to thematic cartography,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,2.0,66.66666666666666,7.670000000000002,25.851027974384905,1
11489615,Fields and Sons,Jones-Flores,38/40/42/44mm Silicone Sport iWatch Band Strap for Apple Watch Series 6 5 4 3 SE,3.0,12.14,38404244mm silicone sport iwatch band strap for apple watch series 6 5 4 3 se,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,2.0,66.66666666666666,-9.86,81.21911037891267,1
11489615,Fields and Sons,Jones-Flores,"Brand new Cuisinart CWO-25 Electric Wine Opener, Stainless Steel",1.0,22.0,brand new cuisinart cwo25 electric wine opener stainless steel,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,-3.0,300.0,-88.0,400.0,1
11489615,Fields and Sons,Jones-Flores,Wine Openers.Heavy Duty Stainless Steel Hinges Wine Key.12Pcs/Random Color.,3.0,98.97,wine openersheavy duty stainless steel hinges wine key12pcsrandom color,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,-1.0,33.33333333333333,-11.030000000000001,11.144791350914419,1
11489615,Fields and Sons,Jones-Flores,"NIB Set Of 4 Riedel Wine Glasses, Viognier Chardonnay - 448/5",4.0,109.96,nib set of 4 riedel wine glasses viognier chardonnay  4485,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,3.0,75.0,70.96,64.53255729356128,1
49458748,Martin-Flores,"Cameron, Palmer and Martin",Halloween Skeleton Hand Stemless Single Wine Glass Black with Silver Zinc Alloy,1.0,27.49,halloween skeleton hand stemless single wine glass black with silver zinc alloy,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,0.0,0.0,5.489999999999998,19.970898508548558,1
49458748,Martin-Flores,"Cameron, Palmer and Martin",Lolita Hand Painted Christmas Wine Glass - Gingerbread Wonderland Rare,5.0,1044.95,lolita hand painted christmas wine glass  gingerbread wonderland rare,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,4.0,80.0,1022.95,97.89463610699076,1
49458748,Martin-Flores,"Cameron, Palmer and Martin",The Original Rednek Vintage Wine Glass Limited Edition 16 oz Green by Carson NIB,5.0,71.23,the original rednek vintage wine glass limited edition 16 oz green by carson nib,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,4.0,80.0,32.230000000000004,45.24778885301137,1
60358070,Compton-Hahn,Vasquez-Hogan,Nordic Braided Tassels Sofa Rugs Area Rug Soft Mat Palm Leaves Room Carpet,3.0,615.58,nordic braided tassels sofa rugs area rug soft mat palm leaves room carpet,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,-1.0,33.33333333333333,505.58000000000004,82.13067351116021,1
60358070,Compton-Hahn,Vasquez-Hogan,YILONG 4'x6' Traditional Handmade Carpet Sitting Room Hand Knotted Silk Rug 076B,2.0,7920.0,yilong 4x6 traditional handmade carpet sitting room hand knotted silk rug 076b,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,1.0,50.0,7881.0,99.50757575757576,1
60358070,Compton-Hahn,Vasquez-Hogan,Nordic Cartoon Phoenix Carpets Kids Bedroom Area Rugs Parlor Anti-slip Mat Decor,3.0,45.08,nordic cartoon phoenix carpets kids bedroom area rugs parlor antislip mat decor,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,2.0,66.66666666666666,6.079999999999998,13.487133984028391,1
60358070,Compton-Hahn,Vasquez-Hogan,Silky Fake Fur Fluffy Carpets Non-slip Shaggy Area Rug Floor Mat Light Pink,1.0,15.53,silky fake fur fluffy carpets nonslip shaggy area rug floor mat light pink,95 stemware rack display kitchen,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,95 Stemware Rack Display Kitchen,1.0,46.55,95 stemware rack display kitchen,0.0,0.0,-31.019999999999996,199.74243399871213,1
60358070,Compton-Hahn,Vasquez-Hogan,Rectangle Faux Fur Sheepskin Rug Fluffy Area Rug Floor Carpets Dark Pink,3.0,98.83,rectangle faux fur sheepskin rug fluffy area rug floor carpets dark pink,95 stemware rack display kitchen,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,95 Stemware Rack Display Kitchen,1.0,46.55,95 stemware rack display kitchen,2.0,66.66666666666666,52.28,52.898917332793694,1
30592071,Woods PLC,Spencer PLC,Nintendo Game Boy Micro\nConsole - Black (OXYSFBB),1.0,143.0,nintendo game boy micronconsole  black oxysfbb,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,0.0,0.0,127.6,89.23076923076923,1
27543706,Holland PLC,"Kaiser, Hays and Cook",Marble Beautiful White Coffee Table Top Malachite Inlay Art Home Decor H5372,5.0,1490.55,marble beautiful white coffee table top malachite inlay art home decor h5372,95 stemware rack display kitchen,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,95 Stemware Rack Display Kitchen,1.0,46.55,95 stemware rack display kitchen,4.0,80.0,1444.0,96.87699171446782,1
27543706,Holland PLC,"Kaiser, Hays and Cook",16 Inches Marble Coffee Table Top Inlay with Multi Stone at Border Game Table,1.0,308.55,16 inches marble coffee table top inlay with multi stone at border game table,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,-3.0,300.0,198.55,64.349376114082,1
27543706,Holland PLC,"Kaiser, Hays and Cook",7'x4' Pietra Dura Marble Dining Hallway Table Top Inlay Design Patio Decor E977A,2.0,42914.37,7x4 pietra dura marble dining hallway table top inlay design patio decor e977a,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,1.0,50.0,42875.37,99.909121350261,1
62312762,Dalton-Pope,Lambert-Murphy,Fluffy Floor Mat Anti-Skid\nShaggy Area Rugs Dining Living\nRoom Carpet Home Decor,5.0,21.4,fluffy floor mat antiskidnshaggy area rugs dining livingnroom carpet home decor,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,4.0,80.0,-17.6,82.24299065420561,1
62312762,Dalton-Pope,Lambert-Murphy,Handmade Tribal Geometric\nDesign 4X6 Indo-Gabbeh\nOriental Rug Kids Room Carpet,2.0,599.72,handmade tribal geometricndesign 4x6 indogabbehnoriental rug kids room carpet,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,1.0,50.0,560.72,93.49696525045022,1
62312762,Dalton-Pope,Lambert-Murphy,Striped Contemporary Gabbeh\nKashkoli Oriental Area Rug\nHandmade Wool Carpet 6x8,1.0,458.96,striped contemporary gabbehnkashkoli oriental area rugnhandmade wool carpet 6x8,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,0.0,0.0,436.96,95.20655394805647,1
85583861,Blankenship-Yates,Wong and Sons,Super Nintendo Entertainment System SNES Console Bundle W/ 2 Controllers & Games,1.0,142.99,super nintendo entertainment system snes console bundle w 2 controllers  games,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,0.0,0.0,103.99000000000001,72.72536541016854,1
85583861,Blankenship-Yates,Wong and Sons,"Original Nintendo Gaming Console with Robot, 9 games & extras",2.0,1045.0,original nintendo gaming console with robot 9 games  extras,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,1.0,50.0,1006.0,96.26794258373207,1
85583861,Blankenship-Yates,Wong and Sons,Pre Order New Sony PlayStation 5 Console Disk Version Ships Fast 11/12 Confirmed,4.0,3740.0,pre order new sony playstation 5 console disk version ships fast 1112 confirmed,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,0.0,0.0,3630.0,97.05882352941177,1
85583861,Blankenship-Yates,Wong and Sons,Sega Genesis System Console Controller Games Bundle,3.0,296.97,sega genesis system console controller games bundle,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,-1.0,33.33333333333333,186.97000000000003,62.95922147018218,1
85583861,Blankenship-Yates,Wong and Sons,Magnavox Odyssey 2 Microprocessor Console System w Joy Sticks & 15 Games - 1978,4.0,682.0,magnavox odyssey 2 microprocessor console system w joy sticks  15 games  1978,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,3.0,75.0,643.0,94.28152492668622,1
85583861,Blankenship-Yates,Wong and Sons,B408 Nintendo Gameboy Color console Ice Blue Toysrus Limited Japan GBC REAR x,4.0,329.96,b408 nintendo gameboy color console ice blue toysrus limited japan gbc rear x,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,3.0,75.0,290.96,88.18038550127288,1
88630006,"Barton, Haynes and Washington",Pena-White,Cotton Linen Kitchen Mat\nBathroom Doormat Absorbent\nRug Hand-woven Tassel Carpet,3.0,67.72,cotton linen kitchen matnbathroom doormat absorbentnrug handwoven tassel carpet,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,2.0,66.66666666666666,45.72,67.51329001772002,1
88630006,"Barton, Haynes and Washington",Pena-White,YILONG 4'x6' Golden Handmade\nCarpet Antique Hand Knotted\nSilk Area Rugs 087B,5.0,19800.0,yilong 4x6 golden handmadencarpet antique hand knottednsilk area rugs 087b,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,4.0,80.0,19778.0,99.8888888888889,1
88630006,"Barton, Haynes and Washington",Pena-White,European Colour Sunflower\nPattern Mats Hallway Carpets\nDoormat Bedroom Area Rugs,1.0,15.03,european colour sunflowernpattern mats hallway carpetsndoormat bedroom area rugs,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,0.0,0.0,-0.370000000000001,2.4617431803060614,0
88630006,"Barton, Haynes and Washington",Pena-White,YILONG 5.6'x8.2' Handknotted\nSilk Rug Red Medallion Indoor\nDurable Carpet 1842,2.0,7260.0,yilong 56x82 handknottednsilk rug red medallion indoorndurable carpet 1842,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,1.0,50.0,7221.0,99.46280991735537,1
88630006,"Barton, Haynes and Washington",Pena-White,Muted Vegetable Dye Khootan\nOriental Area Rug Hand-knotted\nFloral 8'x11' Carpet,3.0,6651.61,muted vegetable dye khootannoriental area rug handknottednfloral 8x11 carpet,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,2.0,66.66666666666666,6629.61,99.66925300791839,1
84404809,Bishop-Taylor,Tucker-Wilson,Pictures From a Distant Country: Seeing America Through Old Paper Money,5.0,76.12,pictures from a distant country seeing america through old paper money,95 stemware rack display kitchen,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,95 Stemware Rack Display Kitchen,1.0,46.55,95 stemware rack display kitchen,4.0,80.0,29.570000000000007,38.84655806621125,1
84404809,Bishop-Taylor,Tucker-Wilson,Arnold Ehret RATIONAL FASTING 1971 paperback collector's edition,3.0,22.27,arnold ehret rational fasting 1971 paperback collectors edition,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,2.0,66.66666666666666,-16.73,75.12348450830714,1
84404809,Bishop-Taylor,Tucker-Wilson,Walleye wisdom,5.0,24.7,walleye wisdom,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,4.0,80.0,-14.3,57.89473684210527,1
41210651,Holloway-Wright,"White, Warren and Sheppard",Large Blue Long Sleeve Fit & Flare Dress Elastic Waist Crochet Detail Bohemian,2.0,1.98,large blue long sleeve fit  flare dress elastic waist crochet detail bohemian,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,1.0,50.0,-20.02,1011.1111111111111,1
41210651,Holloway-Wright,"White, Warren and Sheppard",NWT As U Wish NEW Black Chevron Size Small Sequin cocktail formal dress prom,3.0,12.0,nwt as u wish new black chevron size small sequin cocktail formal dress prom,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,2.0,66.66666666666666,-27.0,225.0,1
41210651,Holloway-Wright,"White, Warren and Sheppard",Elisa Cavaletti Daniela Dallavalle Shift Dress Grey And White.Size M,3.0,180.0,elisa cavaletti daniela dallavalle shift dress grey and whitesize m,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,2.0,66.66666666666666,141.0,78.33333333333333,1
41210651,Holloway-Wright,"White, Warren and Sheppard","Women's black cocktail dress, size 4",3.0,59.97,womens black cocktail dress size 4,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,-1.0,33.33333333333333,-50.03,83.42504585626148,1
41210651,Holloway-Wright,"White, Warren and Sheppard",Liza Byrd Dress Sz L- Coral Green Medallion Print Short Sleeve 100% Cotton Line,5.0,89.95,liza byrd dress sz l coral green medallion print short sleeve 100 cotton line,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,4.0,80.0,50.95,56.642579210672594,1
38794127,Byrd-George,Cohen Ltd,Motorcycle Journeys Through North America: A Guide for Choosing and Planning...,1.0,6.6,motorcycle journeys through north america a guide for choosing and planning,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,0.0,0.0,-15.4,233.33333333333334,1
38794127,Byrd-George,Cohen Ltd,King Arthur And His Knights New Sealed Illustrated Leather Bound Gift Hardback,5.0,109.94,king arthur and his knights new sealed illustrated leather bound gift hardback,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,4.0,80.0,70.94,64.52610514826269,1
38794127,Byrd-George,Cohen Ltd,Java How to Program 8th Edition,4.0,22.97,java how to program 8th edition,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,3.0,75.0,-16.03,69.7866782760122,1
38794127,Byrd-George,Cohen Ltd,In the Footsteps of the Russian Snowman (Paperback or Softback),1.0,28.46,in the footsteps of the russian snowman paperback or softback,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,0.0,0.0,13.06,45.888966971187635,1
38794127,Byrd-George,Cohen Ltd,The Black (Morpheus Road),3.0,14.82,the black morpheus road,95 stemware rack display kitchen,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,95 Stemware Rack Display Kitchen,1.0,46.55,95 stemware rack display kitchen,2.0,66.66666666666666,-31.729999999999997,214.1025641025641,1
38794127,Byrd-George,Cohen Ltd,Nutcracker Christmas Tales New Sealed Illustrated Leather Bound Deluxe Hardback,4.0,153.96,nutcracker christmas tales new sealed illustrated leather bound deluxe hardback,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,3.0,75.0,114.96000000000001,74.66874512860483,1
38794127,Byrd-George,Cohen Ltd,Language and Woman's Place by Robin Lakoff,2.0,9.0,language and womans place by robin lakoff,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,1.0,50.0,-13.0,144.44444444444443,1
70521557,Ramirez-Williams,Houston-Jacobs,Nike Air Jordan Space Jam XI 45 Size 6Y,2.0,103.38,nike air jordan space jam xi 45 size 6y,95 stemware rack display kitchen,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,95 Stemware Rack Display Kitchen,1.0,46.55,95 stemware rack display kitchen,1.0,50.0,56.83,54.97194815244728,1
70521557,Ramirez-Williams,Houston-Jacobs,Wonder Nation Kids Shoes Size 8c,2.0,8.78,wonder nation kids shoes size 8c,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,1.0,50.0,-6.620000000000001,75.3986332574032,1
70521557,Ramirez-Williams,Houston-Jacobs,Lakai Select Skate Shoe - Little Boy's 11 - Black,5.0,5.45,lakai select skate shoe  little boys 11  black,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,1.0,20.0,-104.55,1918.3486238532107,1
90841776,Brennan-Smith,Brandt-Hunter,Guess Dress Size 6,5.0,110.0,guess dress size 6,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,4.0,80.0,71.0,64.54545454545455,1
66172709,Ferguson Inc,Adams Inc,48 Inch Marble Dinning Table\nLapis Lazuli Stone Hall Table\nwith Geometrical Art,5.0,18700.0,48 inch marble dinning tablenlapis lazuli stone hall tablenwith geometrical art,lolita wine bouquet hand,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,"Lolita ""Wine Bouquet"" Hand",1.0,22.0,lolita wine bouquet hand,4.0,80.0,18678.0,99.88235294117646,1
66172709,Ferguson Inc,Adams Inc,48 Inches Marble Dinning Table\nTop Hand Crafted Conference\nTable with Royal Look,4.0,12988.8,48 inches marble dinning tablentop hand crafted conferencentable with royal look,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,3.0,75.0,12949.8,99.69974131559496,1
66172709,Ferguson Inc,Adams Inc,6'x3' Marvelous Marble Living\nRoom Table Top Inlay Scagliola\nInlay Decor H602C,4.0,22383.68,6x3 marvelous marble livingnroom table top inlay scagliolaninlay decor h602c,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,3.0,75.0,22344.68,99.82576591516677,1
66172709,Ferguson Inc,Adams Inc,30 Inches Marble Patio Table\nTop Malachite Stone Inlaid\nCoffee Table Home Decor,2.0,2252.25,30 inches marble patio tablentop malachite stone inlaidncoffee table home decor,3 ikea stainless steel 4bottle,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,3 Ikea Stainless Steel 4-bottle,4.0,110.0,3 ikea stainless steel 4bottle,-2.0,100.0,2142.25,95.1159951159951,1
66172709,Ferguson Inc,Adams Inc,6'x3' Marble Dining Center\nTable With Black Top Floral\nCollectible Inlaid E963,2.0,13288.88,6x3 marble dining centerntable with black top floralncollectible inlaid e963,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,1.0,50.0,13249.88,99.70652154282378,1
66172709,Ferguson Inc,Adams Inc,Carnelian Stone Inlay Art Marble\nCoffee Table Top White Corner\nTable 14 Inches,3.0,743.33,carnelian stone inlay art marblencoffee table top white cornerntable 14 inches,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,2.0,66.66666666666666,704.33,94.75333970107489,1
10823698,Huerta-Cortez,Hernandez Ltd,YILONG 5'x7.5' Handknotted Silk Carpet Whirlwind Home Decor Classic Rug 0807,3.0,9240.0,yilong 5x75 handknotted silk carpet whirlwind home decor classic rug 0807,vintage crystal red wine,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Vintage Crystal Red Wine,1.0,39.0,vintage crystal red wine,2.0,66.66666666666666,9201.0,99.57792207792208,1
10823698,Huerta-Cortez,Hernandez Ltd,Yilong 8x10ft Hand knotted Wool Carpets Home Decor Modern Villa Area Rug P39,2.0,11088.0,yilong 8x10ft hand knotted wool carpets home decor modern villa area rug p39,wine glass holder bottle carbon steel free punch,batch1-0494.jpg,84652373,Clark-Foster,Nguyen-Roach,Wine Glass Holder Bottle Carbon Steel Free Punch,1.0,15.4,wine glass holder bottle carbon steel free punch,1.0,50.0,11072.6,99.86111111111111,1
