DateTime,IP_Address,Method,URI_Stem,Status,Bytes,Country
2026-03-16 16:59:18,196.216.191.93,GET,/services/realtime_threat_map,500,7908,Botswana
2026-03-16 17:34:18,196.216.235.204,GET,/ai/advisory_chat_start,200,4628,Botswana
2026-03-16 18:50:18,102.129.21.215,GET,/ai/advisory_chat_start,200,5180,South Africa
2026-03-16 19:11:18,197.218.201.43,GET,/services/realtime_threat_map,200,2595,Mozambique
2026-03-16 19:45:18,41.203.1.207,GET,/tools/automated_risk_score,500,9039,Lesotho
2026-03-16 19:48:18,196.44.238.60,GET,/ai/advisory_chat_start,500,4109,Namibia
2026-03-16 19:50:18,196.216.120.239,GET,/services/realtime_threat_map,200,5932,Botswana
2026-03-16 21:15:18,196.216.9.94,GET,/portal/dashboard.html,500,7772,Botswana
2026-03-16 21:43:18,197.242.218.69,GET,/portal/dashboard.html,404,5750,South Africa
2026-03-16 22:10:18,168.253.150.215,GET,/portal/dashboard.html,404,5228,Eswatini
2026-03-16 22:21:18,102.129.247.119,GET,/ai/advisory_chat_start,200,3836,South Africa
2026-03-17 00:18:18,168.167.21.221,GET,/portal/dashboard.html,404,5283,Botswana
2026-03-17 02:36:18,196.216.173.170,GET,/tools/automated_risk_score,200,8696,Botswana
2026-03-17 02:42:18,197.242.239.202,GET,/portal/dashboard.html,200,7731,South Africa
2026-03-17 03:12:18,197.188.56.160,GET,/tools/automated_risk_score,200,8478,Namibia
2026-03-17 03:33:18,41.220.53.245,GET,/services/realtime_threat_map,500,9437,Zimbabwe
2026-03-17 03:51:18,196.216.242.151,GET,/ai/advisory_chat_start,404,3182,Botswana
2026-03-17 04:41:18,102.129.89.174,GET,/portal/dashboard.html,404,6794,South Africa
2026-03-17 04:53:18,196.216.152.118,GET,/services/realtime_threat_map,200,3161,Botswana
2026-03-17 05:32:18,196.216.216.208,GET,/tools/automated_risk_score,404,3476,Botswana
2026-03-17 07:11:18,41.203.80.162,GET,/portal/dashboard.html,404,3973,Lesotho
2026-03-17 07:20:18,41.220.14.232,GET,/services/realtime_threat_map,200,2766,Zimbabwe
2026-03-17 07:28:18,197.242.233.116,GET,/ai/advisory_chat_start,200,4854,South Africa
2026-03-17 09:07:18,196.44.83.222,GET,/ai/advisory_chat_start,500,9058,Namibia
2026-03-17 10:26:18,196.44.157.61,GET,/portal/dashboard.html,200,2857,Namibia
2026-03-17 12:31:18,168.167.92.186,GET,/api/submit_system_maintenance,201,7981,Botswana
2026-03-17 12:42:18,196.216.127.63,GET,/services/realtime_threat_map,404,3013,Botswana
2026-03-17 12:45:18,168.167.26.14,GET,/api/submit_system_maintenance,201,2603,Botswana
2026-03-17 13:03:18,197.94.53.238,GET,/services/realtime_threat_map,200,8307,Angola
2026-03-17 13:22:18,102.129.7.166,GET,/ai/advisory_chat_start,200,5908,South Africa
2026-03-17 13:57:18,196.216.139.174,GET,/expansion/sadc_promo_june,201,7515,Botswana
2026-03-17 14:25:18,168.167.242.188,GET,/expansion/sadc_promo_june,201,4011,Botswana
2026-03-17 14:27:18,197.242.68.53,GET,/expansion/sadc_promo_june,201,5221,South Africa
2026-03-17 14:33:18,102.129.85.147,GET,/portal/dashboard.html,200,9121,South Africa
2026-03-17 14:36:18,196.216.121.193,GET,/portal/dashboard.html,200,2675,Botswana
2026-03-17 14:49:18,196.216.253.201,GET,/api/submit_system_maintenance,201,5749,Botswana
2026-03-17 14:52:18,197.215.15.52,GET,/tools/automated_risk_score,200,7350,Zambia
2026-03-17 16:56:18,197.242.39.65,GET,/expansion/sadc_promo_june,201,4422,South Africa
2026-03-17 17:36:18,168.167.60.193,GET,/api/submit_system_maintenance,201,7450,Botswana
2026-03-17 18:02:18,41.223.36.145,GET,/tools/automated_risk_score,404,2803,Angola
2026-03-17 18:35:18,196.44.66.40,GET,/portal/dashboard.html,404,7759,Namibia
2026-03-17 19:30:18,197.188.203.158,GET,/tools/automated_risk_score,200,9135,Namibia
2026-03-17 19:33:18,197.215.169.206,GET,/services/realtime_threat_map,500,5867,Zambia
2026-03-17 19:35:18,168.167.51.180,GET,/ai/advisory_chat_start,500,7130,Botswana
2026-03-17 19:47:18,154.250.137.108,GET,/services/realtime_threat_map,500,7796,Zimbabwe
2026-03-17 19:51:18,168.167.230.131,GET,/portal/dashboard.html,200,5590,Botswana
2026-03-17 19:56:18,196.216.233.26,GET,/ai/advisory_chat_start,200,7398,Botswana
2026-03-17 20:29:18,197.215.54.181,GET,/portal/dashboard.html,500,2960,Zambia
2026-03-17 21:12:18,197.215.155.89,GET,/ai/advisory_chat_start,200,7941,Zambia
2026-03-17 22:25:18,168.167.145.20,GET,/ai/advisory_chat_start,500,8381,Botswana
2026-03-17 22:28:18,196.216.211.79,GET,/services/realtime_threat_map,404,3936,Botswana
2026-03-17 23:18:18,168.167.73.48,GET,/portal/dashboard.html,200,8124,Botswana
2026-03-17 23:33:18,102.129.196.111,GET,/ai/advisory_chat_start,200,7226,South Africa
2026-03-17 23:43:18,197.218.40.94,GET,/ai/advisory_chat_start,200,3393,Mozambique
2026-03-18 00:18:18,41.220.78.137,GET,/services/realtime_threat_map,404,8734,Zimbabwe
2026-03-18 01:28:18,196.216.150.251,GET,/services/realtime_threat_map,500,8701,Botswana
2026-03-18 04:11:18,196.216.187.207,GET,/services/realtime_threat_map,200,4289,Botswana
2026-03-18 04:48:18,197.242.125.113,GET,/portal/dashboard.html,200,2280,South Africa
2026-03-18 04:50:18,197.242.148.111,GET,/ai/advisory_chat_start,404,4783,South Africa
2026-03-18 05:05:18,102.129.85.131,GET,/services/realtime_threat_map,404,8290,South Africa
2026-03-18 05:50:18,41.221.31.182,GET,/ai/advisory_chat_start,404,7056,Mozambique
2026-03-18 07:27:18,196.216.52.75,GET,/ai/advisory_chat_start,200,9487,Botswana
2026-03-18 07:52:18,197.218.178.207,GET,/ai/advisory_chat_start,404,2692,Mozambique
2026-03-18 09:00:18,197.242.148.247,GET,/expansion/sadc_promo_june,201,9943,South Africa
2026-03-18 09:00:18,102.129.234.19,GET,/api/submit_system_maintenance,201,9818,South Africa
2026-03-18 09:28:18,102.129.121.242,GET,/api/submit_system_maintenance,201,3952,South Africa
2026-03-18 09:58:18,197.94.12.151,GET,/tools/automated_risk_score,500,2297,Angola
2026-03-18 10:43:18,41.222.125.3,GET,/portal/dashboard.html,200,2951,Zambia
2026-03-18 11:25:18,41.203.11.19,GET,/portal/dashboard.html,404,8266,Lesotho
2026-03-18 11:37:18,168.167.48.253,GET,/portal/dashboard.html,500,7068,Botswana
2026-03-18 12:23:18,196.44.209.53,GET,/portal/dashboard.html,200,9603,Namibia
2026-03-18 12:24:18,168.167.238.217,GET,/portal/dashboard.html,200,2044,Botswana
2026-03-18 13:45:18,197.94.92.126,GET,/ai/advisory_chat_start,500,2711,Angola
2026-03-18 14:47:18,197.242.154.22,GET,/expansion/sadc_promo_june,201,4774,South Africa
2026-03-18 15:28:18,196.216.184.180,GET,/expansion/sadc_promo_june,201,7513,Botswana
2026-03-18 15:59:18,41.223.186.70,GET,/portal/dashboard.html,200,3652,Angola
2026-03-18 17:35:18,197.215.243.58,GET,/services/realtime_threat_map,200,5848,Zambia
2026-03-18 18:12:18,196.216.187.242,GET,/portal/dashboard.html,500,4277,Botswana
2026-03-18 18:27:18,197.188.152.145,GET,/ai/advisory_chat_start,404,8631,Namibia
2026-03-18 18:46:18,197.188.167.134,GET,/ai/advisory_chat_start,404,2292,Namibia
2026-03-18 19:27:18,196.216.235.248,GET,/ai/advisory_chat_start,500,4614,Botswana
2026-03-18 19:37:18,196.216.214.113,GET,/portal/dashboard.html,200,5155,Botswana
2026-03-18 19:53:18,197.218.69.10,GET,/services/realtime_threat_map,404,8079,Mozambique
2026-03-18 21:16:18,102.129.28.248,GET,/ai/advisory_chat_start,200,9730,South Africa
2026-03-18 22:06:18,197.242.167.78,GET,/ai/advisory_chat_start,200,5925,South Africa
2026-03-18 23:49:18,196.216.100.106,GET,/ai/advisory_chat_start,200,3867,Botswana
2026-03-18 23:52:18,41.220.200.77,GET,/portal/dashboard.html,200,9053,Zimbabwe
2026-03-18 23:59:18,168.167.46.32,GET,/services/realtime_threat_map,200,2944,Botswana
2026-03-19 00:21:18,197.242.25.141,GET,/ai/advisory_chat_start,200,6481,South Africa
2026-03-19 00:54:18,154.250.6.91,GET,/portal/dashboard.html,200,9375,Zimbabwe
2026-03-19 01:07:18,168.167.222.237,GET,/portal/dashboard.html,500,3524,Botswana
2026-03-19 01:15:18,196.44.130.251,GET,/ai/advisory_chat_start,200,2248,Namibia
2026-03-19 01:22:18,105.232.16.59,GET,/services/realtime_threat_map,200,4292,Eswatini
2026-03-19 01:51:18,102.129.26.9,GET,/portal/dashboard.html,200,6767,South Africa
2026-03-19 01:54:18,197.242.252.176,GET,/portal/dashboard.html,200,8213,South Africa
2026-03-19 01:59:18,197.188.167.60,GET,/services/realtime_threat_map,404,7676,Namibia
2026-03-19 02:13:18,197.242.94.193,GET,/ai/advisory_chat_start,200,6588,South Africa
2026-03-19 02:17:18,197.242.121.51,GET,/services/realtime_threat_map,500,2168,South Africa
2026-03-19 03:06:18,197.188.45.229,GET,/portal/dashboard.html,200,8324,Namibia
2026-03-19 03:46:18,197.242.125.16,GET,/tools/automated_risk_score,200,5726,South Africa
2026-03-19 04:15:18,197.188.172.123,GET,/services/realtime_threat_map,200,4435,Namibia
2026-03-19 05:51:18,102.129.224.155,GET,/portal/dashboard.html,200,6563,South Africa
2026-03-19 06:08:18,154.250.23.59,GET,/portal/dashboard.html,500,6037,Zimbabwe
2026-03-19 06:18:18,197.218.230.91,GET,/ai/advisory_chat_start,200,4120,Mozambique
2026-03-19 07:59:18,196.216.56.169,GET,/tools/automated_risk_score,200,8189,Botswana
2026-03-19 08:09:18,196.216.250.125,GET,/services/realtime_threat_map,200,2864,Botswana
2026-03-19 08:35:18,105.234.219.90,GET,/ai/advisory_chat_start,200,2912,Malawi
2026-03-19 09:41:18,196.216.77.160,GET,/expansion/sadc_promo_june,201,7547,Botswana
2026-03-19 10:01:18,102.129.90.249,GET,/api/submit_system_maintenance,201,2438,South Africa
2026-03-19 10:22:18,197.242.252.44,GET,/api/submit_system_maintenance,201,7432,South Africa
2026-03-19 10:35:18,41.220.171.173,GET,/portal/dashboard.html,404,8633,Zimbabwe
2026-03-19 10:39:18,102.129.250.107,GET,/api/submit_system_maintenance,201,6013,South Africa
2026-03-19 11:11:18,168.167.248.64,GET,/ai/advisory_chat_start,200,9846,Botswana
2026-03-19 11:38:18,168.167.72.240,GET,/api/submit_system_maintenance,201,3574,Botswana
2026-03-19 12:19:18,196.216.181.11,GET,/api/submit_system_maintenance,201,2082,Botswana
2026-03-19 12:42:18,197.242.162.32,GET,/portal/dashboard.html,200,3318,South Africa
2026-03-19 14:31:18,196.216.123.83,GET,/expansion/sadc_promo_june,201,4763,Botswana
2026-03-19 14:49:18,102.129.13.68,GET,/ai/advisory_chat_start,500,3983,South Africa
2026-03-19 15:56:18,41.222.138.249,GET,/ai/advisory_chat_start,200,8519,Zambia
2026-03-19 17:17:18,168.167.114.101,GET,/api/submit_system_maintenance,201,6913,Botswana
2026-03-19 18:29:18,196.216.29.105,GET,/services/realtime_threat_map,200,2260,Botswana
2026-03-19 19:41:18,196.216.240.230,GET,/portal/dashboard.html,200,7441,Botswana
2026-03-19 19:47:18,168.167.5.194,GET,/portal/dashboard.html,200,8183,Botswana
2026-03-19 20:00:18,41.220.153.4,GET,/ai/advisory_chat_start,200,3770,Zimbabwe
2026-03-19 20:04:18,168.167.227.184,GET,/services/realtime_threat_map,200,8922,Botswana
2026-03-19 20:46:18,168.167.115.110,GET,/services/realtime_threat_map,200,5087,Botswana
2026-03-19 21:24:18,197.218.4.166,GET,/ai/advisory_chat_start,404,8747,Mozambique
2026-03-19 22:30:18,168.167.29.61,GET,/portal/dashboard.html,200,9984,Botswana
2026-03-19 22:34:18,196.216.204.51,GET,/tools/automated_risk_score,500,4996,Botswana
2026-03-19 22:37:18,197.242.80.85,GET,/portal/dashboard.html,500,7759,South Africa
2026-03-20 01:08:18,197.242.60.4,GET,/portal/dashboard.html,200,6560,South Africa
2026-03-20 01:42:18,41.221.146.140,GET,/portal/dashboard.html,200,6201,Mozambique
2026-03-20 01:47:18,102.129.189.128,GET,/services/realtime_threat_map,404,8100,South Africa
2026-03-20 01:49:18,196.216.153.206,GET,/ai/advisory_chat_start,404,7128,Botswana
2026-03-20 01:55:18,197.94.199.16,GET,/portal/dashboard.html,200,4659,Angola
2026-03-20 02:13:18,102.129.85.70,GET,/portal/dashboard.html,200,8251,South Africa
2026-03-20 02:22:18,197.94.144.1,GET,/ai/advisory_chat_start,404,4146,Angola
2026-03-20 03:43:18,196.216.239.144,GET,/portal/dashboard.html,404,4690,Botswana
2026-03-20 03:59:18,105.234.215.190,GET,/portal/dashboard.html,200,8633,Malawi
2026-03-20 05:08:18,196.216.149.122,GET,/portal/dashboard.html,200,4272,Botswana
2026-03-20 05:13:18,196.216.250.97,GET,/portal/dashboard.html,200,3538,Botswana
2026-03-20 05:24:18,196.216.139.220,GET,/services/realtime_threat_map,200,5153,Botswana
2026-03-20 05:26:18,102.129.222.222,GET,/portal/dashboard.html,404,9095,South Africa
2026-03-20 06:39:18,197.242.173.62,GET,/services/realtime_threat_map,200,7770,South Africa
2026-03-20 06:44:18,102.129.204.43,GET,/ai/advisory_chat_start,500,3271,South Africa
2026-03-20 11:57:18,196.216.45.39,GET,/expansion/sadc_promo_june,201,9928,Botswana
2026-03-20 11:58:18,197.242.186.4,GET,/ai/advisory_chat_start,200,6473,South Africa
2026-03-20 12:00:18,102.129.83.95,GET,/api/submit_system_maintenance,201,3256,South Africa
2026-03-20 12:03:18,41.223.162.56,GET,/portal/dashboard.html,404,8030,Angola
2026-03-20 14:14:18,196.216.77.224,GET,/api/submit_system_maintenance,201,6912,Botswana
2026-03-20 16:54:18,197.242.151.43,GET,/expansion/sadc_promo_june,201,4085,South Africa
2026-03-20 17:02:18,102.129.190.211,GET,/expansion/sadc_promo_june,201,6118,South Africa
2026-03-20 17:05:18,102.129.58.80,GET,/portal/dashboard.html,200,7523,South Africa
2026-03-20 17:57:18,197.188.121.116,GET,/portal/dashboard.html,200,5450,Namibia
2026-03-20 17:57:18,197.242.37.187,GET,/ai/advisory_chat_start,200,7234,South Africa
2026-03-20 18:16:18,102.129.183.3,GET,/portal/dashboard.html,200,9285,South Africa
2026-03-20 18:45:18,196.216.71.140,GET,/portal/dashboard.html,200,6613,Botswana
2026-03-20 19:01:18,196.216.22.84,GET,/portal/dashboard.html,200,5390,Botswana
2026-03-20 19:12:18,102.129.188.108,GET,/ai/advisory_chat_start,404,5561,South Africa
2026-03-20 20:05:18,105.232.200.226,GET,/ai/advisory_chat_start,200,4880,Eswatini
2026-03-20 20:11:18,197.188.23.165,GET,/ai/advisory_chat_start,200,4899,Namibia
2026-03-20 20:27:18,168.167.107.153,GET,/ai/advisory_chat_start,200,2095,Botswana
2026-03-20 20:49:18,196.216.149.141,GET,/portal/dashboard.html,404,2251,Botswana
2026-03-20 21:29:18,168.167.74.179,GET,/services/realtime_threat_map,200,7644,Botswana
2026-03-20 22:01:18,197.242.119.203,GET,/ai/advisory_chat_start,200,8880,South Africa
2026-03-20 22:05:18,196.216.152.155,GET,/portal/dashboard.html,404,7205,Botswana
2026-03-20 22:49:18,196.216.233.2,GET,/ai/advisory_chat_start,200,3081,Botswana
2026-03-20 23:37:18,41.223.220.208,GET,/ai/advisory_chat_start,200,4841,Angola
2026-03-21 00:35:18,102.129.117.83,GET,/portal/dashboard.html,200,8631,South Africa
2026-03-21 00:38:18,41.222.43.154,GET,/ai/advisory_chat_start,200,7278,Zambia
2026-03-21 01:47:18,105.234.46.99,GET,/services/realtime_threat_map,200,9698,Malawi
2026-03-21 02:07:18,196.216.252.7,GET,/portal/dashboard.html,404,2662,Botswana
2026-03-21 02:29:18,168.167.158.202,GET,/ai/advisory_chat_start,200,6176,Botswana
2026-03-21 02:57:18,196.216.204.56,GET,/ai/advisory_chat_start,200,7181,Botswana
2026-03-21 03:01:18,196.216.74.93,GET,/portal/dashboard.html,500,3579,Botswana
2026-03-21 04:41:18,197.242.15.22,GET,/portal/dashboard.html,200,5756,South Africa
2026-03-21 04:42:18,102.129.238.99,GET,/portal/dashboard.html,200,7392,South Africa
2026-03-21 05:09:18,197.218.69.229,GET,/portal/dashboard.html,500,6557,Mozambique
2026-03-21 05:48:18,41.223.129.234,GET,/portal/dashboard.html,500,6312,Angola
2026-03-21 05:51:18,197.242.170.199,GET,/portal/dashboard.html,500,4033,South Africa
2026-03-21 06:14:18,41.222.251.133,GET,/portal/dashboard.html,404,9324,Zambia
2026-03-21 07:24:18,197.215.213.252,GET,/ai/advisory_chat_start,404,8576,Zambia
2026-03-21 08:37:18,197.242.210.163,GET,/ai/advisory_chat_start,200,3505,South Africa
2026-03-21 08:43:18,197.215.154.36,GET,/ai/advisory_chat_start,500,5704,Zambia
2026-03-21 08:54:18,41.221.22.204,GET,/portal/dashboard.html,404,4826,Mozambique
2026-03-21 10:12:18,197.188.178.105,GET,/ai/advisory_chat_start,200,6403,Namibia
2026-03-21 10:37:18,102.129.48.93,GET,/expansion/sadc_promo_june,201,6606,South Africa
2026-03-21 11:17:18,197.215.222.214,GET,/portal/dashboard.html,500,2872,Zambia
2026-03-21 12:00:18,197.242.65.116,GET,/ai/advisory_chat_start,200,6604,South Africa
2026-03-21 12:55:18,168.167.131.89,GET,/expansion/sadc_promo_june,201,2481,Botswana
2026-03-21 13:52:18,168.167.34.5,GET,/ai/advisory_chat_start,200,4231,Botswana
2026-03-21 14:23:18,102.129.56.109,GET,/ai/advisory_chat_start,200,9168,South Africa
2026-03-21 16:27:18,168.167.89.46,GET,/ai/advisory_chat_start,500,4166,Botswana
2026-03-21 16:51:18,168.167.253.83,GET,/expansion/sadc_promo_june,201,4664,Botswana
2026-03-21 17:05:18,168.167.248.223,GET,/expansion/sadc_promo_june,201,5728,Botswana
2026-03-21 17:29:18,41.220.201.61,GET,/services/realtime_threat_map,404,6590,Zimbabwe
2026-03-21 17:40:18,154.250.87.144,GET,/portal/dashboard.html,500,6581,Zimbabwe
2026-03-21 17:44:18,197.215.60.6,GET,/services/realtime_threat_map,200,6102,Zambia
2026-03-21 17:46:18,197.94.198.19,GET,/services/realtime_threat_map,200,2000,Angola
2026-03-21 18:59:18,197.242.66.116,GET,/portal/dashboard.html,200,6835,South Africa
2026-03-21 21:23:18,197.188.96.38,GET,/portal/dashboard.html,404,6200,Namibia
2026-03-21 21:31:18,196.216.144.184,GET,/portal/dashboard.html,500,5582,Botswana
2026-03-21 21:32:18,102.129.8.87,GET,/portal/dashboard.html,404,2997,South Africa
2026-03-21 21:48:18,197.242.20.92,GET,/portal/dashboard.html,500,5503,South Africa
2026-03-21 21:54:18,41.220.148.150,GET,/tools/automated_risk_score,500,5501,Zimbabwe
2026-03-21 22:03:18,41.190.238.39,GET,/portal/dashboard.html,404,7006,Malawi
2026-03-21 22:20:18,102.129.146.22,GET,/portal/dashboard.html,200,9417,South Africa
2026-03-21 22:21:18,168.167.253.235,GET,/portal/dashboard.html,200,3205,Botswana
2026-03-21 22:48:18,196.216.183.176,GET,/tools/automated_risk_score,404,4352,Botswana
2026-03-21 22:52:18,197.188.71.64,GET,/services/realtime_threat_map,200,6561,Namibia
2026-03-22 00:09:18,196.216.245.189,GET,/ai/advisory_chat_start,200,9483,Botswana
2026-03-22 00:18:18,168.167.94.138,GET,/portal/dashboard.html,404,7822,Botswana
2026-03-22 00:32:18,154.250.138.51,GET,/ai/advisory_chat_start,500,9661,Zimbabwe
2026-03-22 00:34:18,196.216.80.133,GET,/ai/advisory_chat_start,200,3927,Botswana
2026-03-22 00:39:18,197.242.133.71,GET,/tools/automated_risk_score,500,8258,South Africa
2026-03-22 01:03:18,168.167.115.41,GET,/services/realtime_threat_map,200,2678,Botswana
2026-03-22 01:28:18,196.44.83.250,GET,/ai/advisory_chat_start,500,4898,Namibia
2026-03-22 01:31:18,102.129.95.75,GET,/portal/dashboard.html,200,7049,South Africa
2026-03-22 03:01:18,102.129.60.152,GET,/portal/dashboard.html,200,4596,South Africa
2026-03-22 05:32:18,41.222.135.103,GET,/ai/advisory_chat_start,200,9411,Zambia
2026-03-22 07:02:18,196.216.42.59,GET,/services/realtime_threat_map,200,6444,Botswana
2026-03-22 07:14:18,196.216.130.158,GET,/ai/advisory_chat_start,200,6686,Botswana
2026-03-22 07:16:18,196.216.143.183,GET,/services/realtime_threat_map,500,9278,Botswana
2026-03-22 07:19:18,197.242.250.210,GET,/ai/advisory_chat_start,404,8102,South Africa
2026-03-22 07:40:18,102.129.231.169,GET,/ai/advisory_chat_start,404,9400,South Africa
2026-03-22 08:03:18,168.167.22.144,GET,/ai/advisory_chat_start,200,8550,Botswana
2026-03-22 09:21:18,102.129.132.24,GET,/api/submit_system_maintenance,201,8316,South Africa
2026-03-22 09:27:18,197.242.140.175,GET,/expansion/sadc_promo_june,201,3136,South Africa
2026-03-22 09:42:18,168.167.208.22,GET,/expansion/sadc_promo_june,201,2626,Botswana
2026-03-22 10:23:18,102.129.71.238,GET,/ai/advisory_chat_start,404,5900,South Africa
2026-03-22 10:53:18,196.216.105.5,GET,/api/submit_system_maintenance,201,9088,Botswana
2026-03-22 10:56:18,197.215.109.143,GET,/ai/advisory_chat_start,200,4643,Zambia
2026-03-22 12:07:18,41.221.4.76,GET,/services/realtime_threat_map,200,2740,Mozambique
2026-03-22 14:15:18,102.129.51.55,GET,/api/submit_system_maintenance,201,2090,South Africa
2026-03-22 15:12:18,154.250.68.70,GET,/tools/automated_risk_score,200,7753,Zimbabwe
2026-03-22 15:40:18,197.215.144.228,GET,/tools/automated_risk_score,200,9299,Zambia
2026-03-22 16:29:18,102.129.147.100,GET,/services/realtime_threat_map,200,6490,South Africa
2026-03-22 16:37:18,197.242.56.110,GET,/ai/advisory_chat_start,200,9862,South Africa
2026-03-22 16:38:18,168.167.230.71,GET,/portal/dashboard.html,200,3401,Botswana
2026-03-22 18:51:18,196.216.93.205,GET,/tools/automated_risk_score,200,4528,Botswana
2026-03-22 19:21:18,197.242.46.157,GET,/portal/dashboard.html,200,9965,South Africa
2026-03-22 19:56:18,197.218.87.199,GET,/portal/dashboard.html,404,2915,Mozambique
2026-03-22 19:59:18,197.218.122.179,GET,/ai/advisory_chat_start,200,3294,Mozambique
2026-03-22 20:25:18,102.129.47.142,GET,/services/realtime_threat_map,200,5160,South Africa
2026-03-22 20:45:18,102.129.137.59,GET,/portal/dashboard.html,404,5995,South Africa
2026-03-22 21:30:18,102.129.187.46,GET,/portal/dashboard.html,500,8604,South Africa
2026-03-22 21:52:18,168.167.193.4,GET,/portal/dashboard.html,200,9406,Botswana
2026-03-22 22:32:18,102.129.188.14,GET,/tools/automated_risk_score,500,4360,South Africa
2026-03-22 23:49:18,168.167.43.133,GET,/ai/advisory_chat_start,200,2745,Botswana
2026-03-23 00:25:18,102.129.169.25,GET,/portal/dashboard.html,200,6781,South Africa
2026-03-23 00:29:18,168.253.246.121,GET,/services/realtime_threat_map,200,4277,Eswatini
2026-03-23 00:42:18,102.129.49.40,GET,/ai/advisory_chat_start,404,8763,South Africa
2026-03-23 00:52:18,102.129.103.229,GET,/portal/dashboard.html,200,2551,South Africa
2026-03-23 00:57:18,196.216.18.90,GET,/tools/automated_risk_score,404,7571,Botswana
2026-03-23 01:56:18,168.167.107.188,GET,/services/realtime_threat_map,404,3353,Botswana
2026-03-23 02:10:18,196.216.235.88,GET,/portal/dashboard.html,404,3648,Botswana
2026-03-23 02:24:18,197.215.149.72,GET,/portal/dashboard.html,404,4368,Zambia
2026-03-23 03:03:18,102.129.139.248,GET,/services/realtime_threat_map,200,8492,South Africa
2026-03-23 03:34:18,168.167.52.14,GET,/portal/dashboard.html,200,7738,Botswana
2026-03-23 03:43:18,102.129.209.107,GET,/ai/advisory_chat_start,404,8112,South Africa
2026-03-23 04:33:18,154.250.232.181,GET,/ai/advisory_chat_start,200,5821,Zimbabwe
2026-03-23 05:39:18,197.242.45.155,GET,/tools/automated_risk_score,500,8377,South Africa
2026-03-23 06:04:18,197.242.158.170,GET,/portal/dashboard.html,404,3203,South Africa
2026-03-23 06:57:18,154.250.200.44,GET,/ai/advisory_chat_start,200,2804,Zimbabwe
2026-03-23 07:43:18,196.44.204.221,GET,/portal/dashboard.html,200,5729,Namibia
2026-03-23 09:58:18,197.242.106.98,GET,/api/submit_system_maintenance,201,4114,South Africa
2026-03-23 11:07:18,197.242.124.73,GET,/expansion/sadc_promo_june,201,4867,South Africa
2026-03-23 12:27:18,168.167.62.241,GET,/api/submit_system_maintenance,201,2405,Botswana
2026-03-23 14:27:18,196.216.25.205,GET,/ai/advisory_chat_start,200,5164,Botswana
2026-03-23 14:32:18,168.167.79.183,GET,/portal/dashboard.html,200,5778,Botswana
2026-03-23 14:43:18,102.129.109.109,GET,/api/submit_system_maintenance,201,3947,South Africa
2026-03-23 14:54:18,102.129.111.135,GET,/expansion/sadc_promo_june,201,9667,South Africa
2026-03-23 15:01:18,102.129.241.213,GET,/expansion/sadc_promo_june,201,7657,South Africa
2026-03-23 15:08:18,41.223.40.214,GET,/portal/dashboard.html,500,7448,Angola
2026-03-23 16:46:18,197.218.210.87,GET,/ai/advisory_chat_start,500,5281,Mozambique
2026-03-23 17:22:18,197.242.171.18,GET,/api/submit_system_maintenance,201,9110,South Africa
2026-03-23 17:30:18,102.129.228.225,GET,/tools/automated_risk_score,200,2847,South Africa
2026-03-23 18:03:18,168.167.228.254,GET,/portal/dashboard.html,200,4950,Botswana
2026-03-23 18:32:18,196.216.241.163,GET,/tools/automated_risk_score,200,2412,Botswana
2026-03-23 19:35:18,197.215.16.161,GET,/services/realtime_threat_map,500,4883,Zambia
2026-03-23 20:40:18,102.129.81.231,GET,/ai/advisory_chat_start,200,8758,South Africa
2026-03-23 21:02:18,196.216.209.253,GET,/services/realtime_threat_map,500,3276,Botswana
2026-03-23 23:37:18,102.129.177.205,GET,/ai/advisory_chat_start,404,5250,South Africa
2026-03-24 02:09:18,168.167.205.3,GET,/tools/automated_risk_score,200,6421,Botswana
2026-03-24 02:26:18,196.216.160.188,GET,/portal/dashboard.html,200,6058,Botswana
2026-03-24 02:47:18,102.129.153.116,GET,/ai/advisory_chat_start,404,3048,South Africa
2026-03-24 03:58:18,168.167.91.189,GET,/portal/dashboard.html,500,3621,Botswana
2026-03-24 04:20:18,196.216.136.231,GET,/portal/dashboard.html,404,7219,Botswana
2026-03-24 05:01:18,197.242.119.35,GET,/ai/advisory_chat_start,500,8955,South Africa
2026-03-24 05:39:18,197.218.129.41,GET,/services/realtime_threat_map,500,3294,Mozambique
2026-03-24 06:20:18,41.221.231.251,GET,/portal/dashboard.html,404,9307,Mozambique
2026-03-24 06:47:18,196.216.42.71,GET,/ai/advisory_chat_start,200,9542,Botswana
2026-03-24 06:49:18,197.242.92.155,GET,/ai/advisory_chat_start,200,7777,South Africa
2026-03-24 06:54:18,168.167.27.186,GET,/tools/automated_risk_score,200,8559,Botswana
2026-03-24 07:10:18,168.167.223.248,GET,/ai/advisory_chat_start,200,8907,Botswana
2026-03-24 07:41:18,196.44.37.130,GET,/tools/automated_risk_score,200,2872,Namibia
2026-03-24 08:43:18,197.242.168.70,GET,/services/realtime_threat_map,200,8658,South Africa
2026-03-24 08:51:18,102.129.222.213,GET,/services/realtime_threat_map,500,7755,South Africa
2026-03-24 08:55:18,102.129.212.34,GET,/ai/advisory_chat_start,500,4477,South Africa
2026-03-24 09:18:18,102.129.76.90,GET,/expansion/sadc_promo_june,201,7116,South Africa
2026-03-24 09:40:18,168.167.129.120,GET,/api/submit_system_maintenance,201,9067,Botswana
